at_id,epica,hu,archivo,titulo_escenario,tipo
AT-11-06-11,11,HU-11-06,spec/11-cliente-mobile/HU-11-06-depositos-y-retiros-mobile.md,Escenario 11 (error): Conflicto de nonce,mobile
AT-11-06-12,11,HU-11-06,spec/11-cliente-mobile/HU-11-06-depositos-y-retiros-mobile.md,Escenario 12 (error): Broadcast fallido,mobile
AT-11-06-13,11,HU-11-06,spec/11-cliente-mobile/HU-11-06-depositos-y-retiros-mobile.md,Escenario 13: Escanear QR rellena el destino,mobile
AT-11-06-14,11,HU-11-06,spec/11-cliente-mobile/HU-11-06-depositos-y-retiros-mobile.md,Escenario 14 (borde): Permiso de cámara denegado,mobile
AT-11-06-15,11,HU-11-06,spec/11-cliente-mobile/HU-11-06-depositos-y-retiros-mobile.md,Escenario 15 (concurrencia): Doble tap en retirar,mobile
AT-11-06-16,11,HU-11-06,spec/11-cliente-mobile/HU-11-06-depositos-y-retiros-mobile.md,Escenario 16 (borde): Conversión exacta del monto sin floats,mobile
AT-11-06-17,11,HU-11-06,spec/11-cliente-mobile/HU-11-06-depositos-y-retiros-mobile.md,Escenario 17 (seguridad): No se exponen secretos,mobile
AT-11-06-18,11,HU-11-06,spec/11-cliente-mobile/HU-11-06-depositos-y-retiros-mobile.md,Escenario 18 (error): Token expirado,mobile
AT-11-06-19,11,HU-11-06,spec/11-cliente-mobile/HU-11-06-depositos-y-retiros-mobile.md,Escenario 19 (error): QR con red incorrecta (mainnet) es rechazado,mobile
AT-11-06-20,11,HU-11-06,spec/11-cliente-mobile/HU-11-06-depositos-y-retiros-mobile.md,Escenario 20 (borde): QR con contenido inválido,mobile
AT-11-06-21,11,HU-11-06,spec/11-cliente-mobile/HU-11-06-depositos-y-retiros-mobile.md,Escenario 21 (borde): Gas en el modal de retiro de USDC,mobile
AT-11-06-22,11,HU-11-06,spec/11-cliente-mobile/HU-11-06-depositos-y-retiros-mobile.md,Escenario 22 (idempotencia/recuperación): clientWithdrawalId persistido y crash,mobile
AT-11-06-23,11,HU-11-06,spec/11-cliente-mobile/HU-11-06-depositos-y-retiros-mobile.md,Escenario 23 (idempotencia depósito): DEPOSIT_ALREADY_CREDITED,mobile
AT-11-06-24,11,HU-11-06,spec/11-cliente-mobile/HU-11-06-depositos-y-retiros-mobile.md,Escenario 24 (seguimiento): Retiro que pasa a FAILED,mobile
AT-11-06-25,11,HU-11-06,spec/11-cliente-mobile/HU-11-06-depositos-y-retiros-mobile.md,Escenario 25 (error): Fallo de red al solicitar el retiro,mobile
AT-11-06-26,11,HU-11-06,spec/11-cliente-mobile/HU-11-06-depositos-y-retiros-mobile.md,Escenario 26 (depósito): QR EIP-681 de USDC-mock,mobile
